발생년,발생년월일,발생시간,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2019,2019-07-19,5,야,금,1,0,0,0,0,대전,서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,990829.0,1816045.0,127.3978015,36.3417551
2019,2019-07-19,9,주,금,1,0,0,0,0,경북,청송군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,없음,1128319.0,1811825.0,128.9290483,36.29521256
2019,2019-07-19,15,주,금,1,0,0,0,0,경북,영천시,차대사람,보도통행중,보도통행중,기타,단일로,기타단일로,승합차,보행자,1129565.0,1776009.0,128.937022,35.97224035
2019,2019-07-19,16,주,금,1,0,0,0,0,서울,송파구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,965129.0,1945375.0,127.1054514,37.50699077
2019,2019-07-19,20,야,금,1,0,0,0,0,충남,공주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,962639.0,1847815.0,127.0821313,36.6274793
2019,2019-07-19,21,야,금,1,0,0,0,0,경북,경주시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,승용차,1165086.0,1747367.0,129.3249058,35.70876692
2019,2019-07-20,5,야,토,1,7,5,2,0,서울,영등포구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,947270.0,1948632.0,126.9031599,37.53549886
2019,2019-07-20,11,주,토,1,0,0,0,0,전남,광양시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,1007493.0,1661969.0,127.5820662,34.95254896
2019,2019-07-20,21,야,토,1,0,0,0,0,대전,중구,차대사람,기타,기타,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,994399.0,1812979.0,127.4376064,36.31414114
2019,2019-07-20,23,야,토,1,0,0,0,0,광주,서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,943907.0,1685939.0,126.8840421,35.16715662
2019,2019-07-21,2,야,일,1,0,0,0,0,경기,구리시,차대사람,기타,기타,과속,단일로,기타단일로,승용차,보행자,968912.0,1956104.0,127.1477986,37.60383087
2019,2019-07-21,5,야,일,1,1,0,1,0,인천,부평구,차대차,기타,기타,안전운전 의무 불이행,단일로,교량위,화물차,승용차,934049.2,1941998.8,126.7541219,37.47486347
2019,2019-07-21,9,주,일,1,2,2,0,0,광주,북구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,946597.0,1685805.0,126.9135883,35.16609497
2019,2019-07-22,4,야,월,1,0,0,0,0,서울,노원구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,962829.4,1957778.0,127.0788043,37.61869329
2019,2019-07-22,4,야,월,1,0,0,0,0,충남,홍성군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,924179.9,1841937.9,126.6525922,36.57221792
2019,2019-07-22,7,주,월,1,0,0,0,0,경기,용인시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,974151.0,1917468.0,127.2085049,37.25574144
2019,2019-07-22,7,주,월,4,9,8,1,0,강원,삼척시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,1146721.3,1902021.9,129.1512159,37.10536775
2019,2019-07-22,9,주,월,1,0,0,0,0,충남,서천군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,927165.0,1787719.0,126.6910208,36.08369184
2019,2019-07-22,10,주,월,1,0,0,0,0,충북,보은군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,이륜차,화물차,1026868.0,1835319.0,127.8000741,36.5151822
2019,2019-07-22,10,주,월,1,0,0,0,0,충북,보은군,차량단독,전도,전도,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,1019617.0,1838063.0,127.719162,36.54009581
2019,2019-07-22,10,주,월,1,0,0,0,0,인천,서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,927088.0,1946899.0,126.6749148,37.5185045
2019,2019-07-22,14,주,월,1,0,0,0,0,제주,서귀포시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,승용차,912876.5,1474012.4,126.5646866,33.25392311
2019,2019-07-22,15,주,월,1,0,0,0,0,경기,김포시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,936280.0,1956864.0,126.7780588,37.60899839
2019,2019-07-22,17,주,월,1,0,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,938175.0,1814679.0,126.8111739,36.32749882
2019,2019-07-22,19,야,월,1,0,0,0,0,경기,용인시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승합차,보행자,964390.0,1927152.0,127.0979694,37.34270847
2019,2019-07-22,19,야,월,1,0,0,0,0,경북,영천시,차대사람,횡단중,횡단중,과속,교차로,교차로내,승용차,보행자,1128958.0,1772433.0,128.9297105,35.94008959
2019,2019-07-22,20,야,월,2,0,0,0,0,경기,시흥시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,942103.0,1933427.0,126.8458743,37.3981442
2019,2019-07-22,22,야,월,1,0,0,0,0,부산,동래구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,터널안,이륜차,없음,1141502.0,1691859.0,129.0546371,35.21212142
2019,2019-07-23,1,야,화,1,2,1,1,0,충북,단양군,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,특수차,화물차,1079539.0,1879969.0,128.3929306,36.9147172
2019,2019-07-23,1,야,화,1,0,0,0,0,울산,남구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,이륜차,없음,1165249.0,1729641.0,129.3230753,35.54899437
2019,2019-07-23,7,주,화,1,0,0,0,0,충남,공주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967197.0,1829989.0,127.1338685,36.466947
2019,2019-07-23,8,주,화,1,0,0,0,0,경기,시흥시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,932262.0,1927603.0,126.7352312,37.34498484
2019,2019-07-23,10,주,화,1,0,0,0,0,경남,김해시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1130012.0,1692718.0,128.9285723,35.22141974
2019,2019-07-23,22,야,화,1,4,1,3,0,대구,북구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1099424.0,1767867.0,128.6017692,35.9023832
2019,2019-07-24,5,야,수,1,1,0,1,0,충남,부여군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승합차,건설기계,927380.0,1811140.0,126.6912406,36.29484264
2019,2019-07-24,5,야,수,1,0,0,0,0,대구,달서구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,1095043.8,1759958.1,128.5522944,35.83152299
2019,2019-07-24,8,주,수,1,0,0,0,0,경북,상주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1057505.0,1816242.0,128.1408128,36.34185675
2019,2019-07-24,8,주,수,1,0,0,0,0,대구,동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1106545.0,1766708.0,128.680511,35.89118592
2019,2019-07-24,9,주,수,1,1,0,1,0,서울,동대문구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,이륜차,승용차,962157.0,1955875.0,127.0712837,37.60151365
2019,2019-07-24,13,주,수,1,0,0,0,0,경기,화성시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,건설기계,보행자,932287.0,1912969.0,126.7368463,37.21308747
2019,2019-07-24,13,주,수,1,0,0,0,0,전남,영광군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,907932.9,1700917.8,126.4873772,35.29954838
2019,2019-07-24,13,주,수,1,2,1,1,0,경기,포천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,969834.0,1981933.0,127.1571727,37.8366627
2019,2019-07-24,15,주,수,1,0,0,0,0,전남,나주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,926645.3,1670271.7,126.695894,35.02478184
2019,2019-07-24,15,주,수,1,0,0,0,0,경북,영천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1128073.0,1775155.0,128.9203407,35.96474008
2019,2019-07-24,16,주,수,1,0,0,0,0,경북,칠곡군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,화물차,없음,1079761.0,1776436.0,128.3847601,35.98143373
2019,2019-07-24,20,야,수,1,0,0,0,0,경남,김해시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,1122661.0,1704586.0,128.8495938,35.32933028
2019,2019-07-25,0,야,목,1,0,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,967849.0,1867512.0,127.1395735,36.80523161
2019,2019-07-25,0,야,목,2,7,2,5,0,경기,시흥시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,특수차,승용차,935141.0,1930921.0,126.7674423,37.37509609
2019,2019-07-25,7,주,목,1,0,0,0,0,경기,이천시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,995457.0,1915423.0,127.4487815,37.23765544
2019,2019-07-25,11,주,목,1,1,1,0,0,전남,보성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,965927.0,1642341.0,127.1276214,34.77500887
2019,2019-07-25,13,주,목,1,0,0,0,0,경남,함안군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,1090037.0,1704992.0,128.4907452,35.33646468
2019,2019-07-25,13,주,목,1,0,0,0,0,경남,진주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1048810.0,1688723.0,128.0361513,35.19263957
2019,2019-07-25,21,야,목,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,966765.0,1867316.0,127.1274302,36.80342732
2019,2019-07-25,22,야,목,1,0,0,0,0,대전,동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,996392.0,1811099.0,127.4598166,36.29720157
2019,2019-07-26,0,야,금,1,0,0,0,0,경기,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,934412.0,1964402.0,126.756219,37.67680466
2019,2019-07-26,8,주,금,1,0,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,승합차,보행자,1121683.0,1973692.0,128.8813326,37.75478806
2019,2019-07-26,8,주,금,1,0,0,0,0,충남,논산시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,963902.0,1791749.0,127.0988609,36.12208431
2019,2019-07-26,12,주,금,1,0,0,0,0,부산,사하구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1134634.0,1676213.0,128.9766536,35.07203023
2019,2019-07-26,12,주,금,1,4,4,0,0,강원,삼척시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,지하차도(도로)내,승용차,승용차,1153638.0,1907380.0,129.2301245,37.15253548
2019,2019-07-26,15,주,금,1,2,0,2,0,경남,하동군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1036201.0,1686619.0,127.8975594,35.17420188
2019,2019-07-26,17,주,금,1,0,0,0,0,제주,서귀포시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,906117.0,1473630.0,126.4921691,33.24990748
2019,2019-07-26,22,야,금,1,3,2,1,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,957366.0,1944061.0,127.0176956,37.49482121
2019,2019-07-26,22,야,금,1,0,0,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,961247.0,1961765.0,127.0606623,37.65456353
2019,2019-07-26,23,야,금,1,0,0,0,0,대구,달서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1093386.0,1760594.0,128.5340168,35.83741474
2019,2019-07-27,2,야,토,1,0,0,0,0,인천,남동구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,930836.0,1937071.0,126.7182473,37.43021474
2019,2019-07-27,4,야,토,1,0,0,0,0,서울,강동구,차대사람,횡단중,횡단중,과속,교차로,교차로내,승용차,보행자,969055.0,1948108.0,127.1497563,37.5317646
2019,2019-07-27,8,주,토,1,0,0,0,0,경북,안동시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,화물차,1122343.0,1838486.0,128.8667171,36.53627839
2019,2019-07-27,11,주,토,1,2,1,1,0,전북,전주시,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,이륜차,이륜차,966023.0,1756496.0,127.12394,35.80432678
2019,2019-07-28,2,야,일,1,0,0,0,0,부산,부산진구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1139581.0,1686593.0,129.0326466,35.16492324
2019,2019-07-28,3,야,일,1,1,0,1,0,광주,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,947614.0,1685502.0,126.9247746,35.16341644
2019,2019-07-28,14,주,일,1,3,1,2,0,전북,부안군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,933732.0,1748513.0,126.7672211,35.73070654
2019,2019-07-29,3,야,월,1,0,0,0,0,서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,951118.0,1948476.0,126.9467231,37.53430489
2019,2019-07-29,8,주,월,1,1,0,1,0,경북,경주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1155284.0,1780318.0,129.2230129,36.00731807
2019,2019-07-29,8,주,월,1,2,2,0,0,경남,창원시(통합),차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,1117750.0,1681330.0,128.792244,35.12027314
2019,2019-07-29,9,주,월,1,0,0,0,0,전북,익산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,947229.0,1785109.0,126.914034,36.06145883
2019,2019-07-29,10,주,월,1,0,0,0,0,충남,아산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,957637.0,1878883.0,127.0244612,36.90733162
2019,2019-07-29,13,주,월,1,0,0,0,0,충남,서산시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,화물차,914199.0,1855180.0,126.5395733,36.69073346
2019,2019-07-29,14,주,월,1,0,0,0,0,경북,포항시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,1184860.0,1777119.0,129.5502646,35.97333282
2019,2019-07-29,15,주,월,1,0,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,지하차도(도로)내,건설기계,보행자,954244.0,1942048.0,126.9825039,37.47652793
2019,2019-07-29,19,야,월,1,0,0,0,0,경북,안동시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1132442.0,1845313.0,128.9806763,36.59645772
2019,2019-07-29,20,야,월,1,0,0,0,0,경기,평택시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,960548.0,1885437.0,127.0567952,36.96653734
2019,2019-07-29,20,야,월,1,0,0,0,0,경남,거창군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1040392.0,1740205.0,127.9462398,35.65720285
2019,2019-07-29,21,야,월,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,980221.0,1878068.0,127.2779927,36.90072903
2019,2019-07-29,21,야,월,1,0,0,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,978681.0,1800063.0,127.2628652,36.19747758
2019,2019-07-29,22,야,월,1,0,0,0,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,947429.0,1950937.0,126.9047944,37.55628316
2019,2019-07-29,22,야,월,1,2,0,2,0,경기,성남시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,969387.0,1936884.0,127.1539807,37.43060781
2019,2019-07-29,23,야,월,1,2,0,2,0,경기,부천시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,승용차,937744.0,1947181.0,126.795467,37.52182695
2019,2019-07-30,1,야,화,1,0,0,0,0,강원,강릉시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1116826.0,1969213.0,128.8254904,37.71506157
2019,2019-07-30,2,야,화,1,0,0,0,0,부산,부산진구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,1142165.0,1686062.0,129.0609191,35.15977465
2019,2019-07-30,7,주,화,1,0,0,0,0,서울,용산구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,화물차,952156.0,1948303.0,126.9584826,37.53280006
2019,2019-07-30,7,주,화,1,0,0,0,0,대전,유성구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,개인형이동수단(PM),없음,985573.0,1818073.0,127.3391931,36.35997384
2019,2019-07-30,9,주,화,2,1,0,1,0,전남,해남군,차대차,측면충돌,측면충돌,과속,교차로,교차로내,화물차,승용차,921169.0,1604390.0,126.6420297,34.43032549
2019,2019-07-30,11,주,화,1,0,0,0,0,경북,경주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1162486.0,1754886.0,129.2977007,35.77695958
2019,2019-07-30,13,주,화,1,0,0,0,0,강원,화천군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로내,화물차,없음,1003016.0,2019440.0,127.5344339,38.17520311
2019,2019-07-30,13,주,화,1,0,0,0,0,경북,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1064508.0,1830882.0,128.220063,36.47338682
2019,2019-07-30,14,주,화,1,0,0,0,0,전북,정읍시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,941490.0,1730182.0,126.8543337,35.56592797
2019,2019-07-30,14,주,화,1,1,1,0,0,전남,광양시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1011850.0,1686708.0,127.6301392,35.1755869
2019,2019-07-30,15,주,화,1,0,0,0,0,경기,포천시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,승용차,이륜차,970014.0,1979902.0,127.1593025,37.81836322
2019,2019-07-30,19,야,화,1,0,0,0,0,서울,서대문구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,화물차,951002.0,1954861.0,126.9449834,37.59184767
2019,2019-07-30,19,야,화,1,0,0,0,0,충남,청양군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,이륜차,950330.0,1824033.0,126.9459955,36.41252851
2019,2019-07-30,19,야,화,1,0,0,0,0,인천,강화군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,909364.0,1963539.0,126.4723131,37.66689416
2019,2019-07-30,20,야,화,1,0,0,0,0,부산,금정구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1146125.6,1692195.6,129.1054773,35.21449255
2019,2019-07-30,21,야,화,1,0,0,0,0,인천,중구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,910102.7,1938872.6,126.4837115,37.4446694
2019,2019-07-30,22,야,화,1,0,0,0,0,전북,장수군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,1000737.0,1727342.0,127.5081305,35.5420495
2019,2019-07-31,8,주,수,1,0,0,0,0,강원,속초시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,자전거,1095452.0,2025092.0,128.590452,38.22108214
2019,2019-07-31,10,주,수,1,0,0,0,0,경기,파주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,938107.0,1975789.0,126.7971488,37.77968837
2019,2019-07-31,13,주,수,1,0,0,0,0,부산,해운대구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,이륜차,1154169.2,1688324.4,129.1930943,35.17839665
2019,2019-07-31,15,주,수,1,1,0,1,0,광주,광산구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,승용차,935122.0,1682071.0,126.787884,35.13175183
2019,2019-07-31,16,주,수,1,0,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,건설기계,없음,953966.0,1811079.0,126.9873152,36.29592884
2019,2019-07-31,16,주,수,1,0,0,0,0,경남,함안군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,화물차,1074528.0,1695237.0,128.3192184,35.24979096
2019,2019-07-31,18,야,수,1,1,0,1,0,경북,경산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,1116439.0,1756570.0,128.7886326,35.79867569
2019,2019-08-01,2,야,목,2,2,1,0,1,충남,서산시,차대차,추돌,추돌,과속,단일로,기타단일로,승용차,화물차,903326.0,1885751.0,126.4139956,36.96522831
2019,2019-08-01,4,야,목,1,2,2,0,0,충북,청주시,차대차,기타,기타,신호위반,교차로,교차로내,원동기장치자전거,승용차,993382.0,1847697.0,127.4259803,36.62712531
2019,2019-08-01,8,주,목,1,1,0,1,0,충남,보령시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,승용차,918162.0,1834420.0,126.5861382,36.50395468
2019,2019-08-01,9,주,목,1,1,0,1,0,대전,중구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,승용차,995159.0,1812254.0,127.4460771,36.30760905
2019,2019-08-01,13,주,목,1,1,1,0,0,전북,김제시,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,화물차,이륜차,954252.0,1748254.0,126.9941324,35.72953928
2019,2019-08-01,15,주,목,1,0,0,0,0,서울,금천구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,자전거,승용차,946591.0,1941158.0,126.8960178,37.4680954
2019,2019-08-02,4,야,금,1,1,0,1,0,충북,보은군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1009360.2,1832564.6,127.6045062,36.49068244
2019,2019-08-02,5,야,금,1,0,0,0,0,충북,충주시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,1040099.0,1876306.0,127.949989,36.88420074
2019,2019-08-02,8,주,금,1,0,0,0,0,경남,밀양시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1116880.0,1719169.0,128.7880915,35.46148299
2019,2019-08-02,10,주,금,1,0,0,0,0,대구,서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,자전거,1093819.0,1765182.0,128.5393503,35.87873271
2019,2019-08-02,18,야,금,1,0,0,0,0,전남,나주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,928808.0,1672673.0,126.7193934,35.04658805
2019,2019-08-02,21,야,금,1,0,0,0,0,광주,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,946846.8,1685726.8,126.9163362,35.16540311
2019,2019-08-02,22,야,금,1,0,0,0,0,경기,광주시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,986857.0,1927958.0,127.3516021,37.35056369
2019,2019-08-02,22,야,금,1,0,0,0,0,전북,전주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,965390.0,1762143.0,127.1166893,35.855218
2019,2019-08-03,0,야,토,1,1,0,1,0,서울,용산구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,953271.0,1948256.0,126.9711051,37.53243363
2019,2019-08-03,0,야,토,2,1,1,0,0,강원,철원군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,987207.0,2027690.0,127.3537928,38.24947081
2019,2019-08-03,4,야,토,1,0,0,0,0,경남,밀양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1116607.0,1708846.0,128.7836067,35.36845785
2019,2019-08-03,5,야,토,1,0,0,0,0,경기,부천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,938799.0,1949004.0,126.8072534,37.53832819
2019,2019-08-03,8,주,토,1,0,0,0,0,경북,경주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,없음,1154070.0,1756033.0,129.2048471,35.78865233
2019,2019-08-03,11,주,토,1,27,4,18,5,경기,광주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,979883.0,1938672.0,127.2725673,37.44701203
2019,2019-08-03,13,주,토,1,0,0,0,0,경기,오산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,건설기계,이륜차,961000.0,1908573.0,127.0606716,37.17510541
2019,2019-08-03,17,주,토,1,0,0,0,0,경북,안동시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,1108653.0,1836594.0,128.71355,36.52088006
2019,2019-08-03,17,주,토,1,0,0,0,0,경남,김해시,차대사람,기타,기타,신호위반,교차로,교차로횡단보도내,승용차,보행자,1127209.0,1694197.0,128.8980099,35.23511155
2019,2019-08-03,18,야,토,1,0,0,0,0,강원,원주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,사륜오토바이(ATV),화물차,1026488.0,1919077.0,127.7987582,37.27022686
2019,2019-08-04,8,주,일,1,0,0,0,0,경기,양평군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,993445.0,1954866.0,127.4257477,37.59317432
2019,2019-08-04,12,주,일,1,0,0,0,0,경남,창원시(통합),차대차,추돌,추돌,신호위반,교차로,교차로내,승용차,이륜차,1109129.0,1708563.0,128.7012679,35.36675294
2019,2019-08-04,14,주,일,1,1,0,0,1,부산,기장군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1152698.1,1699066.0,129.1789385,35.27543784
